pressmark,record_url,digitization_type,digitization_url
nal 1572,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69896p,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100331487
nal 1573,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69897x,none,none
nal 1574,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc698985,none,none
nal 1575,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69899d,colorized,https://gallica.bnf.fr/ark:/12148/btv1b105154174
nal 1576,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69900j,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10036669f
nal 1577,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69901s,none,none
nal 1578,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699021,none,none
nal 1579,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699038,none,none
nal 1580,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69905r,none,none
nal 1582,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699060,none,none
nal 1583,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699077,colorized,http://gallica.bnf.fr/ark:/12148/btv1b525184233
nal 1584,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69908g,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100365423
nal 1585,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69909q,colorized,http://gallica.bnf.fr/ark:/12148/btv1b10020337s
nal 1586,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69910r,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10037416m
nal 1587,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc34647j,colorized,https://gallica.bnf.fr/ark:/12148/btv1b8423842n
nal 1588,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699127,colorized,http://gallica.bnf.fr/ark:/12148/btv1b525241892
nal 1589,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69913g,colorized,https://gallica.bnf.fr/ark:/12148/btv1b85624674
nal 1590,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69914q,none,none
nal 1591,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69915z,colorized,https://gallica.bnf.fr/ark:/12148/btv1b10548538r
nal 1592,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699166,colorized,https://gallica.bnf.fr/ark:/12148/btv1b10515456b
nal 1593,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69917f,colorized,http://gallica.bnf.fr/ark:/12148/btv1b525241801
nal 1594,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69918p,colorized,https://gallica.bnf.fr/ark:/12148/btv1b10308906b
nal 1595,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc13695r,colorized,https://gallica.bnf.fr/ark:/12148/btv1b84789989
nal 1596,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69920z,colorized,http://gallica.bnf.fr/ark:/12148/btv1b105494539
nal 1597,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699216,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b10032228f
nal 1598,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69922f,none,none
nal 1599,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69922f/ca59837208909439,colorized,https://gallica.bnf.fr/ark:/12148/btv1b10515418k
nal 1600,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69924x,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10036313j
nal 1601,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699255,colorized,https://gallica.bnf.fr/ark:/12148/btv1b525062687
nal 1602,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69926d,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100372876
nal 1603,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69927n,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10037288n
nal 1604,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69928w,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100372893
nal 1605,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699294,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10037290g
nal 1606,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699305,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10037291x
nal 1607,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69931d,none,none
nal 1608,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69932n,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10033212p
nal 1609,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69933w,colorized,http://gallica.bnf.fr/ark:/12148/btv1b55013685v
nal 1610,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69935c,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100321248
nal 1611,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69936m,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10037292c
nal 1612,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69937v,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10034324q
nal 1613,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699383,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10033624h
nal 1614,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69939b,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100325759
nal 1615,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69940c,colorized,https://gallica.bnf.fr/ark:/12148/btv1b10515892q
nal 1616,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc13524w,colorized,http://gallica.bnf.fr/ark:/12148/btv1b52520017h
nal 1617,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69942v,none,none
nal 1618,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699433,colorized,http://gallica.bnf.fr/ark:/12148/btv1b525171388
nal 1619,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69944b,colorized,https://gallica.bnf.fr/ark:/12148/btv1b105154280
nal 1620,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69946t,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10033525k
nal 1621,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699472,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10033099c
nal 1622,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699489,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10037362h
nal 1623,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69949j,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100336143
nal 1624,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69950k,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10038345c
nal 1626,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699522,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10037295q
nal 1627,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699539,colorized,http://gallica.bnf.fr/ark:/12148/btv1b525178094
nal 1628,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69954j,colorized,http://gallica.bnf.fr/ark:/12148/btv1b10022498s
nal 1629,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc94639f,colorized,https://gallica.bnf.fr/ark:/12148/btv1b8490080k
nal 1630,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699578,colorized,http://gallica.bnf.fr/ark:/12148/btv1b10546494c
nal 1631,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69958h,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10033625z
nal 1632,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69959r,colorized,https://gallica.bnf.fr/ark:/12148/btv1b52506589n
nal 1633,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69960s,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10033597c
nal 1634,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699611,none,none
nal 1635,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699628,none,none
nal 1636,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69963h,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100356943
nal 1637,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69964r,none,none
nal 1638,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69964r/ca59742194814977,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10039095n
nal 1639,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699650,none,none
nal 1640,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699650/ca59907824433677,colorized,https://gallica.bnf.fr/ark:/12148/btv1b52501142m
nal 1641,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699650/ca59907824433678,colorized,https://gallica.bnf.fr/ark:/12148/btv1b52501146d
nal 1642,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699650/ca59907824433679,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100368461
nal 1643,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69967g,none,none
nal 1644,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69967g/ca59731740059006,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10033620q
nal 1645,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69968q,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b10032215p
nal 1646,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69969z,none,none
nal 1647,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699700,none,none
nal 1648,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699717,none,none
nal 1649,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69972g,none,none
nal 1650,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69974z,none,none
nal 1651,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699756,colorized,https://gallica.bnf.fr/ark:/12148/btv1b84789596
nal 1652,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69976f,none,none
nal 1653,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69977p,none,none
nal 1654,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69978x,none,none
nal 1655,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699795,none,none
nal 1656,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699806,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10033223j
nal 1657,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69981f,none,none
nal 1658,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69982p,none,none
nal 1659,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69983x,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10036696b
nal 1660,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69985d,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100324212
nal 1661,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69986n,none,none
nal 1662,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69986n/cd0e155,none,none
nal 1663,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69986n/cd0e236,none,none
nal 1664,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69987w,none,none
nal 1666,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699884,none,none
nal 1667,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699884/ca59711669015430,none,none
nal 1668,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699884/ca59711669015431,none,none
nal 1669,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69989c,colorized,https://gallica.bnf.fr/ark:/12148/btv1b525046487
nal 1670,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69991n,colorized,http://gallica.bnf.fr/ark:/12148/btv1b10543447m
nal 1671,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69992w,none,none
nal 1672,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699934,colorized,https://gallica.bnf.fr/ark:/12148/btv1b85297002
nal 1673,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69994c,colorized,https://gallica.bnf.fr/ark:/12148/btv1b105380445
nal 1674,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69995m,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b100322649
nal 1675,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69996v,none,none
nal 1676,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc699973,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10035302b
nal 1677,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69998b,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100369489
nal 1678,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc69999k,none,none
nal 1679,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70000v,colorized,http://gallica.bnf.fr/ark:/12148/btv1b525168268
nal 1680,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70002b,none,none
nal 1681,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70003k,none,none
nal 1682,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70004t,none,none
nal 1683,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700052,none,none
nal 1684,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700069,colorized,https://gallica.bnf.fr/ark:/12148/btv1b52503698z
nal 1685,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70007j,none,none
nal 1686,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70008s,none,none
nal 1687,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700091,none,none
nal 1688,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700102,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100326190
nal 1689,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700119,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10036520c
nal 1690,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70013s,colorized,https://gallica.bnf.fr/ark:/12148/btv1b52503008z
nal 1691,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700141,colorized,https://gallica.bnf.fr/ark:/12148/btv1b8452666w
nal 1692,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700158,none,none
nal 1694,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70016h,none,none
nal 1695,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70017r,none,none
nal 1696,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700180,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100336986
nal 1697,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700197,none,none
nal 1698,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700208,colorized,https://gallica.bnf.fr/ark:/12148/btv1b520009814
nal 1699,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70021h,none,none
nal 1700,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700230,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10032524s
nal 1701,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700247,none,none
nal 1702,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70025g,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10036546w
nal 1703,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70026q,none,none
nal 1704,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70027z,colorized,https://gallica.bnf.fr/ark:/12148/btv1b52502696q
nal 1705,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700286,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10036234f
nal 1706,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70029f,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10038382p
nal 1707,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70030g,none,none
nal 1708,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70031q,none,none
nal 1709,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70032z,none,none
nal 1711,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70034f,none,none
nal 1712,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70035p,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10036970z
nal 1713,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70036x,none,none
nal 1714,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700375,none,none
nal 1715,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70038d,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10033741c
nal 1716,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70039n,none,none
nal 1717,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70040p,colorized,https://gallica.bnf.fr/ark:/12148/btv1b525060387
nal 1718,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70041x,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10037374t
nal 1719,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700425,none,none
nal 1720,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700425/cd0e81,none,none
nal 1721,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700425/cd0e113,none,none
nal 1722,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700425/cd0e124,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10033687b
nal 1723,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700425/cd0e135,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10033688s
nal 1724,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700425/cd0e146,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100336897
nal 1725,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700425/cd0e161,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10033690m
nal 1726,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700425/cd0e176,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10033667h
nal 1727,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700425/cd0e191,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10033668z
nal 1728,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700425/cd0e206,none,none
nal 1729,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700425/cd0e216,none,none
nal 1730,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70045w,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10032857h
nal 1731,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700464,none,none
nal 1732,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70047c,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100325257
nal 1733,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70048m,none,none
nal 1734,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70049v,none,none
nal 1735,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70050w,none,none
nal 1736,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700514,none,none
nal 1737,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70052c,none,none
nal 1738,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70053m,none,none
nal 1739,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70054v,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10033428j
nal 1740,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70056b,colorized,https://gallica.bnf.fr/ark:/12148/btv1b85856056
nal 1741,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70057k,colorized,https://gallica.bnf.fr/ark:/12148/btv1b84526679
nal 1742,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70058t,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10035326z
nal 1743,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700592,none,none
nal 1744,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700603,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100325793
nal 1745,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70061b,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10032772q
nal 1746,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70062k,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10036996g
nal 1747,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc574660,colorized,https://gallica.bnf.fr/ark:/12148/btv1b8426003q
nal 1748,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700642,none,none
nal 1749,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700659,none,none
nal 1750,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70067s,none,none
nal 1751,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700681,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10038719f
nal 1752,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700698,none,none
nal 1753,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700709,none,none
nal 1754,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70071j,colorized,https://gallica.bnf.fr/ark:/12148/btv1b8478955j
nal 1755,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70072s,colorized,https://gallica.bnf.fr/ark:/12148/btv1b52504841v
nal 1756,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700731,none,none
nal 1757,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700748,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b10032208m
nal 1758,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70075h,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100327485
nal 1759,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70076r,none,none
nal 1760,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700787,colorized,https://gallica.bnf.fr/ark:/12148/btv1b8562468j
nal 1761,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70079g,colorized,https://gallica.bnf.fr/ark:/12148/btv1b8555842b
nal 1762,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70080h,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b100322164
nal 1763,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70081r,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10032145j
nal 1764,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700820,none,none
nal 1765,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc700837,none,none
nal 1766,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc70084g,colorized,https://gallica.bnf.fr/ark:/12148/btv1b52500055n
